,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
75,75,Lodging,171809464722.00076,SB41,0.02810,0.20943,0.28319,0.25928,Structures,-0.06000,0.28783,0.21956,0.28242,0.41813,0.39112,Nonresidential Buildings,0.04151,0.08144,0.06858,corporate,0.01172,0.03405,0.02682,0.06961,0.10954,0.09668,0.42386,0.29992,0.33220,2027
76,76,Air transportation,26676130901.78949,SB43,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.26496,0.40945,0.38080,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01074,0.03286,0.02568,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2027
77,77,Other transportation,3546598618.30267,SB45,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.26496,0.40945,0.38080,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01074,0.03286,0.02568,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2027
78,78,Warehouses,281416771190.32635,SC01,0.02250,0.20492,0.27770,0.25404,Structures,-0.09304,0.27424,0.20265,0.26005,0.40703,0.37792,Nonresidential Buildings,0.04025,0.07992,0.06712,corporate,0.01047,0.03253,0.02537,0.06275,0.10242,0.08962,0.42386,0.29992,0.33220,2027
79,79,Other commercial,342925648721.18970,SC02,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.27498,0.41442,0.38670,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01130,0.03354,0.02633,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2027
80,80,Multimerchandise shopping,424453104850.84991,SC03,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.27498,0.41442,0.38670,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01130,0.03354,0.02633,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2027
81,81,Food and beverage establishments,177715537882.64343,SC04,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.27498,0.41442,0.38670,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01130,0.03354,0.02633,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2027
82,82,Manufacturing,1098167248469.70093,SI00,0.03140,0.21210,0.28642,0.26236,Structures,-0.04145,0.29560,0.22919,0.29498,0.42448,0.39863,Nonresidential Buildings,0.04225,0.08234,0.06943,corporate,0.01246,0.03495,0.02768,0.07365,0.11374,0.10083,0.42386,0.29992,0.33220,2027
83,83,Public safety,15488160357.01913,SO03,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.26496,0.40945,0.38080,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01074,0.03286,0.02568,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2027
84,84,Office,1125362772925.66992,SOO1,0.02470,0.20669,0.27985,0.25610,Structures,-0.07981,0.27964,0.20938,0.26900,0.41144,0.38317,Nonresidential Buildings,0.04075,0.08052,0.06769,corporate,0.01096,0.03313,0.02594,0.06545,0.10522,0.09239,0.42386,0.29992,0.33220,2027
85,85,Medical buildings,108684928850.83852,SOO2,0.02470,0.20669,0.27985,0.25610,Structures,-0.07981,0.27964,0.20938,0.26900,0.41144,0.38317,Nonresidential Buildings,0.04075,0.08052,0.06769,corporate,0.01096,0.03313,0.02594,0.06545,0.10522,0.09239,0.42386,0.29992,0.33220,2027
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.17466,0.22313,0.20715,Structures,-0.38153,0.10438,0.01068,0.06475,0.26825,0.22815,Other Structures,0.03185,0.06476,0.05410,corporate,0.00206,0.01737,0.01234,0.06185,0.09476,0.08410,0.86520,0.80248,0.82173,2027
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.26496,0.40945,0.38080,Other Structures,0.04052,0.08024,0.06743,corporate,0.01074,0.03286,0.02568,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2027
88,88,Other land transportation,7047759109.22463,SB46,0.02370,0.17086,0.21571,0.20097,Structures,-0.42881,0.07493,-0.02173,0.03274,0.24419,0.20287,Other Structures,0.03079,0.06270,0.05238,corporate,0.00101,0.01531,0.01063,0.05449,0.08640,0.07608,0.90067,0.85214,0.86721,2027
89,89,Farm,109520310583.65520,SN00,0.02390,0.18990,0.25344,0.23247,Structures,-0.21944,0.20739,0.12449,0.17448,0.35242,0.31694,Other Structures,0.03608,0.07318,0.06113,corporate,0.00630,0.02579,0.01937,0.05998,0.09708,0.08503,0.64290,0.52350,0.55750,2027
90,90,Water supply,41285680277.46067,SO01,0.02250,0.18920,0.25250,0.23160,Structures,-0.22605,0.20457,0.12102,0.17001,0.35012,0.31424,Other Structures,0.03589,0.07292,0.06089,corporate,0.00610,0.02553,0.01913,0.05839,0.09542,0.08339,0.64290,0.52350,0.55750,2027
91,91,Sewage and waste disposal,37655287429.56380,SO02,0.02250,0.18920,0.25250,0.23160,Structures,-0.22605,0.20457,0.12102,0.17001,0.35012,0.31424,Other Structures,0.03589,0.07292,0.06089,corporate,0.00610,0.02553,0.01913,0.05839,0.09542,0.08339,0.64290,0.52350,0.55750,2027
92,92,Highway and conservation and development,22901934534.26336,SO04,0.02250,0.18426,0.24355,0.22391,Structures,-0.27472,0.17648,0.08905,0.13706,0.32716,0.28930,Other Structures,0.03452,0.07043,0.05875,corporate,0.00473,0.02304,0.01700,0.05702,0.09293,0.08125,0.71163,0.60297,0.63473,2027
93,93,Mobile structures,4708544169.48583,SOMO,0.05560,0.17949,0.23021,0.21354,Structures,-0.32567,0.13077,0.04211,0.10257,0.28982,0.25267,Other Structures,0.03319,0.06673,0.05587,corporate,0.00340,0.01934,0.01412,0.08879,0.12233,0.11147,0.86520,0.80248,0.82173,2027
94,94,Other railroad,135810598106.26529,SU11,0.01760,0.18675,0.24923,0.22856,Structures,-0.24975,0.19455,0.10868,0.15397,0.34192,0.30461,Other Structures,0.03521,0.07201,0.06005,corporate,0.00542,0.02462,0.01829,0.05281,0.08961,0.07765,0.64290,0.52350,0.55750,2027
95,95,Track replacement,166460438699.67984,SU12,0.02490,0.17369,0.22172,0.20588,Structures,-0.39323,0.09893,0.00417,0.05683,0.26380,0.22308,Other Structures,0.03158,0.06437,0.05374,corporate,0.00179,0.01698,0.01199,0.05648,0.08927,0.07864,0.86520,0.80248,0.82173,2027
96,96,Electric,1052404377889.31934,SU30,0.02110,0.18370,0.24277,0.22319,Structures,-0.28055,0.17394,0.08596,0.13311,0.32509,0.28688,Other Structures,0.03436,0.07021,0.05855,corporate,0.00457,0.02283,0.01680,0.05546,0.09131,0.07965,0.71163,0.60297,0.63473,2027
97,97,Wind and solar,119300186299.04012,SU60,0.03030,0.17178,0.21708,0.20220,Structures,-0.41708,0.08050,-0.01512,0.04069,0.24874,0.20802,Other Structures,0.03105,0.06308,0.05272,corporate,0.00126,0.01569,0.01097,0.06135,0.09338,0.08302,0.90067,0.85214,0.86721,2027
98,98,Residential,333776430841.08838,RES,0.01631,0.19500,0.26416,0.24146,Structures,-0.17336,0.23840,0.15885,0.20568,0.37775,0.34375,Residential Buildings,0.03750,0.07616,0.06363,corporate,0.00771,0.02877,0.02187,0.05381,0.09247,0.07994,0.50198,0.37177,0.40695,2027
99,99,Prepackaged software,22158075946.87273,ENS1,0.55000,0.21799,0.30719,0.28124,Equipment,-0.05241,0.33892,0.26336,0.41672,0.33892,0.35366,Computers and Software,0.04181,0.07168,0.06300,non-corporate,0.01742,0.02429,0.02228,0.59181,0.62168,0.61300,0.92956,0.90017,0.90856,2027
100,100,Custom software,60800835315.39705,ENS2,0.33000,0.19557,0.27540,0.25213,Equipment,-0.23957,0.24464,0.15321,0.31299,0.24464,0.25700,Computers and Software,0.03550,0.06274,0.05480,non-corporate,0.01111,0.01535,0.01408,0.36550,0.39274,0.38480,0.92956,0.90017,0.90856,2027
101,101,Mainframes,6190706381.12645,EP1A,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
102,102,PCs,20612189046.54015,EP1B,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
103,103,DASDs,0.00000,EP1C,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
104,104,Printers,3876956089.05422,EP1D,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
105,105,Terminals,5141005380.94208,EP1E,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
106,106,Tape drives,0.00000,EP1F,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
107,107,Storage devices,3192011590.89989,EP1G,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
108,108,System integrators,11800815475.06376,EP1H,0.46330,0.22531,0.31750,0.29071,Equipment,-0.00299,0.36466,0.29326,0.44411,0.36466,0.37989,Computers and Software,0.04387,0.07459,0.06566,non-corporate,0.01948,0.02720,0.02494,0.50717,0.53789,0.52896,0.90671,0.86927,0.87987,2027
109,109,Special industrial machinery,56031412759.01972,EI40,0.10310,0.18292,0.25912,0.23680,Equipment,-0.37777,0.18514,0.08085,0.23639,0.18514,0.19351,Industrial Machinery,0.03194,0.05815,0.05049,non-corporate,0.00755,0.01077,0.00977,0.13504,0.16125,0.15359,0.87316,0.82438,0.83807,2027
110,110,General industrial equipment,114662497837.14465,EI50,0.10720,0.18367,0.26017,0.23776,Equipment,-0.36869,0.18923,0.08575,0.24143,0.18923,0.19781,Industrial Machinery,0.03215,0.05845,0.05076,non-corporate,0.00776,0.01106,0.01004,0.13935,0.16565,0.15796,0.87316,0.82438,0.83807,2027
111,111,Office and accounting equipment,2542388832.95410,EP12,0.31190,0.20487,0.28886,0.26438,Equipment,-0.15439,0.28765,0.20337,0.36020,0.28765,0.30101,Instruments and Communications Equipment,0.03812,0.06652,0.05825,non-corporate,0.01373,0.01913,0.01753,0.35002,0.37842,0.37015,0.90671,0.86927,0.87987,2027
112,112,Communications,102468863894.12276,EP20,0.11290,0.18472,0.26162,0.23910,Equipment,-0.35626,0.19484,0.09247,0.24831,0.19484,0.20371,Instruments and Communications Equipment,0.03244,0.05886,0.05113,non-corporate,0.00806,0.01147,0.01042,0.14534,0.17176,0.16403,0.87316,0.82438,0.83807,2027
113,113,Photocopy and related equipment,10079053794.97324,EP31,0.18000,0.18706,0.26390,0.24145,Equipment,-0.32919,0.20354,0.10409,0.26332,0.20354,0.21391,Instruments and Communications Equipment,0.03310,0.05950,0.05180,non-corporate,0.00872,0.01211,0.01108,0.21310,0.23950,0.23180,0.90671,0.86927,0.87987,2027
114,114,Nonelectro medical instruments,111916495413.68216,EP34,0.13500,0.18877,0.26723,0.24428,Equipment,-0.31015,0.21591,0.11763,0.27387,0.21591,0.22578,Instruments and Communications Equipment,0.03358,0.06044,0.05259,non-corporate,0.00920,0.01305,0.01187,0.16858,0.19544,0.18759,0.87316,0.82438,0.83807,2027
115,115,Electro medical instruments,65668171776.99003,EP35,0.13500,0.18877,0.26723,0.24428,Equipment,-0.31015,0.21591,0.11763,0.27387,0.21591,0.22578,Instruments and Communications Equipment,0.03358,0.06044,0.05259,non-corporate,0.00920,0.01305,0.01187,0.16858,0.19544,0.18759,0.87316,0.82438,0.83807,2027
116,116,Nonmedical instruments,59590066982.11147,EP36,0.13500,0.18877,0.26723,0.24428,Equipment,-0.31015,0.21591,0.11763,0.27387,0.21591,0.22578,Instruments and Communications Equipment,0.03358,0.06044,0.05259,non-corporate,0.00920,0.01305,0.01187,0.16858,0.19544,0.18759,0.87316,0.82438,0.83807,2027
117,117,Household furniture,8579128472.95081,EO11,0.13750,0.18133,0.25586,0.23406,Equipment,-0.39737,0.17204,0.06661,0.22553,0.17204,0.18102,Office and Residential Equipment,0.03149,0.05723,0.04972,non-corporate,0.00710,0.00985,0.00900,0.16899,0.19473,0.18722,0.90671,0.86927,0.87987,2027
118,118,Other furniture,97670828983.37396,EO12,0.11790,0.18563,0.26289,0.24027,Equipment,-0.34555,0.19971,0.09829,0.25425,0.19971,0.20881,Office and Residential Equipment,0.03270,0.05921,0.05146,non-corporate,0.00831,0.01183,0.01075,0.15060,0.17711,0.16936,0.87316,0.82438,0.83807,2027
119,119,Household appliances,2193695747.75596,EO71,0.16500,0.18504,0.26106,0.23884,Equipment,-0.35248,0.19270,0.09121,0.25041,0.19270,0.20261,Office and Residential Equipment,0.03253,0.05870,0.05106,non-corporate,0.00815,0.01131,0.01035,0.19753,0.22370,0.21606,0.90671,0.86927,0.87987,2027
120,120,Service industry machinery,66122349454.22968,EO60,0.15280,0.19204,0.27176,0.24845,Equipment,-0.27522,0.23209,0.13690,0.29323,0.23209,0.24269,Other Equipment,0.03450,0.06171,0.05377,non-corporate,0.01012,0.01432,0.01305,0.18730,0.21451,0.20657,0.87316,0.82438,0.83807,2027
121,121,Other electrical,3542409326.69788,EO72,0.18340,0.19766,0.27953,0.25562,Equipment,-0.21935,0.25840,0.16813,0.32420,0.25840,0.27010,Other Equipment,0.03608,0.06390,0.05578,non-corporate,0.01170,0.01651,0.01507,0.21948,0.24730,0.23918,0.87316,0.82438,0.83807,2027
122,122,Other,106207464938.46678,EO80,0.14730,0.19103,0.27036,0.24716,Equipment,-0.28581,0.22716,0.13104,0.28736,0.22716,0.23755,Other Equipment,0.03422,0.06132,0.05340,non-corporate,0.00983,0.01393,0.01269,0.18152,0.20862,0.20070,0.87316,0.82438,0.83807,2027
123,123,Nuclear fuel,357727587.20009,EI11,0.25000,0.19651,0.27714,0.25362,Equipment,-0.23032,0.25050,0.15967,0.31812,0.25050,0.26267,Other Industrial Equipment,0.03576,0.06323,0.05522,non-corporate,0.01138,0.01584,0.01451,0.28576,0.31323,0.30522,0.90671,0.86927,0.87987,2027
124,124,Other fabricated metals,36269357406.15295,EI12,0.09170,0.18082,0.25623,0.23413,Equipment,-0.40366,0.17354,0.06695,0.22204,0.17354,0.18132,Other Industrial Equipment,0.03135,0.05734,0.04974,non-corporate,0.00696,0.00995,0.00902,0.12305,0.14904,0.14144,0.87316,0.82438,0.83807,2027
125,125,Metalworking machinery,40483811779.44739,EI30,0.12250,0.18648,0.26406,0.24135,Equipment,-0.33584,0.20413,0.10358,0.25963,0.20413,0.21345,Other Industrial Equipment,0.03294,0.05954,0.05177,non-corporate,0.00855,0.01215,0.01105,0.15544,0.18204,0.17427,0.87316,0.82438,0.83807,2027
126,126,Electric transmission and distribution,41257755574.28375,EI60,0.05000,0.18915,0.27173,0.24744,Equipment,-0.30601,0.23199,0.13232,0.27616,0.23199,0.23867,Other Industrial Equipment,0.03369,0.06170,0.05348,non-corporate,0.00930,0.01431,0.01276,0.08369,0.11170,0.10348,0.72652,0.63920,0.66277,2027
127,127,Farm tractors,30621499311.06843,EO21,0.14520,0.19065,0.26983,0.24667,Equipment,-0.28990,0.22526,0.12878,0.28509,0.22526,0.23556,Other Industrial Equipment,0.03411,0.06117,0.05326,non-corporate,0.00972,0.01378,0.01255,0.17931,0.20637,0.19846,0.87316,0.82438,0.83807,2027
128,128,Construction tractors,3719463640.49122,EO22,0.16330,0.18481,0.26074,0.23855,Equipment,-0.35517,0.19145,0.08973,0.24892,0.19145,0.20130,Other Industrial Equipment,0.03247,0.05861,0.05098,non-corporate,0.00808,0.01122,0.01026,0.19577,0.22191,0.21428,0.90671,0.86927,0.87987,2027
129,129,Other agricultural machinery,80549886162.49503,EO30,0.11790,0.18563,0.26289,0.24027,Equipment,-0.34555,0.19971,0.09829,0.25425,0.19971,0.20881,Other Industrial Equipment,0.03270,0.05921,0.05146,non-corporate,0.00831,0.01183,0.01075,0.15060,0.17711,0.16936,0.87316,0.82438,0.83807,2027
130,130,Other construction machinery,98513726690.79021,EO40,0.15500,0.18369,0.25917,0.23711,Equipment,-0.36846,0.18531,0.08242,0.24155,0.18531,0.19489,Other Industrial Equipment,0.03215,0.05817,0.05057,non-corporate,0.00777,0.01078,0.00986,0.18715,0.21317,0.20557,0.90671,0.86927,0.87987,2027
131,131,Mining and oilfield machinery,18092187649.14844,EO50,0.15000,0.19153,0.27105,0.24779,Equipment,-0.28059,0.22959,0.13393,0.29025,0.22959,0.24008,Other Industrial Equipment,0.03436,0.06151,0.05358,non-corporate,0.00997,0.01412,0.01286,0.18436,0.21151,0.20358,0.87316,0.82438,0.83807,2027
132,132,Steam engines,6902986049.75531,EI21,0.05160,0.18978,0.27256,0.24822,Equipment,-0.29914,0.23490,0.13587,0.27997,0.23490,0.24179,Transportation Equipment,0.03387,0.06194,0.05370,non-corporate,0.00948,0.01455,0.01298,0.08547,0.11354,0.10530,0.72652,0.63920,0.66277,2027
133,133,Internal combustion engines,1555979253.64744,EI22,0.20630,0.20186,0.28536,0.26099,Equipment,-0.18063,0.27694,0.19007,0.34565,0.27694,0.28934,Transportation Equipment,0.03727,0.06554,0.05730,non-corporate,0.01288,0.01815,0.01658,0.24357,0.27184,0.26360,0.87316,0.82438,0.83807,2027
134,134,Light trucks (including utility vehicles),77738021463.35048,ET11,0.17250,0.18605,0.26248,0.24015,Equipment,-0.34073,0.19816,0.09770,0.25692,0.19816,0.20830,Transportation Equipment,0.03282,0.05910,0.05143,non-corporate,0.00843,0.01171,0.01071,0.20532,0.23160,0.22393,0.90671,0.86927,0.87987,2027
135,135,"Other trucks, buses and truck trailers",52902871716.55499,ET12,0.17250,0.18605,0.26248,0.24015,Equipment,-0.34073,0.19816,0.09770,0.25692,0.19816,0.20830,Transportation Equipment,0.03282,0.05910,0.05143,non-corporate,0.00843,0.01171,0.01071,0.20532,0.23160,0.22393,0.90671,0.86927,0.87987,2027
136,136,Autos,47539167781.77769,ET20,0.33330,0.20776,0.29290,0.26811,Equipment,-0.13027,0.29965,0.21744,0.37357,0.29965,0.31336,Transportation Equipment,0.03893,0.06766,0.05930,non-corporate,0.01454,0.02027,0.01858,0.37223,0.40096,0.39260,0.90671,0.86927,0.87987,2027
137,137,Aircraft,86223598873.29201,ET30,0.08590,0.17436,0.24609,0.22509,Equipment,-0.49017,0.13028,0.01667,0.17410,0.13028,0.13720,Transportation Equipment,0.02953,0.05449,0.04719,non-corporate,0.00514,0.00710,0.00647,0.11543,0.14039,0.13309,0.90671,0.86927,0.87987,2027
138,138,Ships and boats,16387379759.65291,ET40,0.06110,0.18105,0.25797,0.23537,Equipment,-0.40078,0.18056,0.07349,0.22364,0.18056,0.18705,Transportation Equipment,0.03141,0.05783,0.05009,non-corporate,0.00702,0.01044,0.00937,0.09251,0.11893,0.11119,0.82640,0.76374,0.78109,2027
139,139,Railroad equipment,29964515453.95139,ET50,0.05890,0.17480,0.24789,0.22644,Equipment,-0.48389,0.13828,0.02452,0.17758,0.13828,0.14408,Transportation Equipment,0.02965,0.05499,0.04757,non-corporate,0.00527,0.00760,0.00685,0.08855,0.11389,0.10647,0.87316,0.82438,0.83807,2027
140,140,Theatrical movies,18409754458.77512,AE10,0.09300,0.18313,0.27423,0.24781,Intellectual Property,-0.37521,0.24064,0.13401,0.23781,0.24064,0.24015,Intellectual Property,0.03200,0.06240,0.05359,non-corporate,0.00761,0.01502,0.01287,0.12500,0.15540,0.14659,0.78613,0.66245,0.69412,2027
141,141,Long-lived television programs,14909126060.46035,AE20,0.16800,0.17499,0.26609,0.23967,Intellectual Property,-0.48125,0.21171,0.09534,0.17904,0.21171,0.20622,Intellectual Property,0.02970,0.06011,0.05130,non-corporate,0.00532,0.01273,0.01058,0.19770,0.22811,0.21930,0.86911,0.77999,0.80390,2027
142,142,Books,14215531493.90130,AE30,0.12100,0.18009,0.27119,0.24477,Intellectual Property,-0.41297,0.23009,0.11996,0.21688,0.23009,0.22783,Intellectual Property,0.03114,0.06155,0.05273,non-corporate,0.00675,0.01416,0.01201,0.15214,0.18255,0.17373,0.82706,0.71858,0.74699,2027
143,143,Music,8069489954.23256,AE40,0.26700,0.16425,0.25535,0.22893,Intellectual Property,-0.64911,0.16996,0.03867,0.08601,0.16996,0.15650,Intellectual Property,0.02668,0.05709,0.04827,non-corporate,0.00229,0.00970,0.00755,0.29368,0.32409,0.31527,0.91344,0.84927,0.86693,2027
144,144,Other entertainment originals,11674503193.61001,AE50,0.10900,0.18139,0.27249,0.24607,Intellectual Property,-0.39654,0.23465,0.12604,0.22599,0.23465,0.23316,Intellectual Property,0.03151,0.06192,0.05310,non-corporate,0.00712,0.01453,0.01238,0.14051,0.17092,0.16210,0.81161,0.69699,0.72675,2027
145,145,Own account software,63396170765.89111,ENS3,0.33000,0.17927,0.26677,0.24128,Intellectual Property,-0.42349,0.21423,0.10325,0.21105,0.21423,0.21317,Intellectual Property,0.03091,0.06031,0.05175,non-corporate,0.00652,0.01292,0.01103,0.36091,0.39031,0.38175,0.88628,0.84100,0.85380,2027
146,146,Pharmaceutical and medicine manufacturing,68720410526.00345,RD11,0.10000,0.16637,0.23880,0.21757,Intellectual Property,-0.61296,0.09623,-0.02954,0.10604,0.09623,0.09665,Intellectual Property,0.02728,0.05243,0.04507,non-corporate,0.00289,0.00505,0.00436,0.12728,0.15243,0.14507,0.88628,0.84100,0.85380,2027
147,147,"Chemical manufacturing, ex. pharma and med",9431775718.99072,RD12,0.16000,0.16974,0.24610,0.22375,Intellectual Property,-0.55883,0.13030,0.00875,0.13604,0.13030,0.13025,Intellectual Property,0.02823,0.05449,0.04681,non-corporate,0.00384,0.00710,0.00610,0.18823,0.21449,0.20681,0.88628,0.84100,0.85380,2027
148,148,Computers and peripheral equipment manufacturing,1249951615.16046,RD21,0.40000,0.18320,0.27529,0.24850,Intellectual Property,-0.37435,0.24426,0.13712,0.23829,0.24426,0.24289,Intellectual Property,0.03202,0.06270,0.05378,non-corporate,0.00763,0.01532,0.01306,0.43202,0.46270,0.45378,0.88628,0.84100,0.85380,2027
149,149,Communications equipment manufacturing,5016215181.11452,RD22,0.27000,0.17591,0.25948,0.23509,Intellectual Property,-0.46849,0.18652,0.07203,0.18611,0.18652,0.18577,Intellectual Property,0.02996,0.05825,0.05001,non-corporate,0.00558,0.01087,0.00929,0.29996,0.32825,0.32001,0.88628,0.84100,0.85380,2027
150,150,Semiconductor and other component manufacturing,10920003474.55663,RD23,0.25000,0.17479,0.25704,0.23303,Intellectual Property,-0.48413,0.17685,0.06113,0.17745,0.17685,0.17621,Intellectual Property,0.02965,0.05757,0.04943,non-corporate,0.00526,0.01018,0.00871,0.27965,0.30757,0.29943,0.88628,0.84100,0.85380,2027
151,151,Navigational and other instruments manufacturing,4025914234.27850,RD24,0.29000,0.17703,0.26191,0.23716,Intellectual Property,-0.45317,0.19597,0.08267,0.19460,0.19597,0.19511,Intellectual Property,0.03028,0.05894,0.05059,non-corporate,0.00589,0.01155,0.00987,0.32028,0.34894,0.34059,0.88628,0.84100,0.85380,2027
152,152,"Other computer and electronic manufacturing, n.e.c.",213775583.62271,RD25,0.40000,0.18320,0.27529,0.24850,Intellectual Property,-0.37435,0.24426,0.13712,0.23829,0.24426,0.24289,Intellectual Property,0.03202,0.06270,0.05378,non-corporate,0.00763,0.01532,0.01306,0.43202,0.46270,0.45378,0.88628,0.84100,0.85380,2027
153,153,Motor vehicles and parts manufacturing,5835206602.35427,RD31,0.31000,0.17815,0.26434,0.23922,Intellectual Property,-0.43818,0.20520,0.09308,0.20291,0.20520,0.20424,Intellectual Property,0.03059,0.05962,0.05117,non-corporate,0.00621,0.01223,0.01045,0.34059,0.36962,0.36117,0.88628,0.84100,0.85380,2027
154,154,Aerospace products and parts manufacturing,4929469423.91624,RD32,0.22000,0.17310,0.25340,0.22994,Intellectual Property,-0.50822,0.16189,0.04430,0.16409,0.16189,0.16144,Intellectual Property,0.02917,0.05654,0.04856,non-corporate,0.00479,0.00915,0.00784,0.24917,0.27654,0.26856,0.88628,0.84100,0.85380,2027
155,155,Software publishers,949730450.57683,RD40,0.22000,0.15774,0.23050,0.20925,Intellectual Property,-0.77075,0.05406,-0.08592,0.01859,0.05406,0.04718,Intellectual Property,0.02485,0.05010,0.04273,non-corporate,0.00046,0.00271,0.00202,0.24485,0.27010,0.26273,0.92956,0.90017,0.90856,2027
156,156,Financial and real estate services,1540787936.30549,RD50,0.16000,0.16974,0.24610,0.22375,Intellectual Property,-0.55883,0.13030,0.00875,0.13604,0.13030,0.13025,Intellectual Property,0.02823,0.05449,0.04681,non-corporate,0.00384,0.00710,0.00610,0.18823,0.21449,0.20681,0.88628,0.84100,0.85380,2027
157,157,Computer systems design and related services,5115177129.54735,RD60,0.36000,0.15682,0.23553,0.21259,Intellectual Property,-0.78936,0.08010,-0.06257,0.00827,0.08010,0.06767,Intellectual Property,0.02459,0.05151,0.04367,non-corporate,0.00020,0.00413,0.00296,0.38459,0.41151,0.40367,0.92956,0.90017,0.90856,2027
158,158,Scientific research and development services,22860376897.49732,RD70,0.16000,0.16974,0.24610,0.22375,Intellectual Property,-0.55883,0.13030,0.00875,0.13604,0.13030,0.13025,Intellectual Property,0.02823,0.05449,0.04681,non-corporate,0.00384,0.00710,0.00610,0.18823,0.21449,0.20681,0.88628,0.84100,0.85380,2027
159,159,"All other nonmanufacturing, n.e.c.",33402731579.46502,RD80,0.16000,0.16974,0.24610,0.22375,Intellectual Property,-0.55883,0.13030,0.00875,0.13604,0.13030,0.13025,Intellectual Property,0.02823,0.05449,0.04681,non-corporate,0.00384,0.00710,0.00610,0.18823,0.21449,0.20681,0.88628,0.84100,0.85380,2027
160,160,Private universities and colleges,6064635361.49726,RD91,0.16000,0.15813,0.22834,0.20782,Intellectual Property,-0.76290,0.04244,-0.09625,0.02294,0.04244,0.03812,Intellectual Property,0.02496,0.04949,0.04233,non-corporate,0.00057,0.00210,0.00161,0.18496,0.20949,0.20233,0.92956,0.90017,0.90856,2027
161,161,Other nonprofit institutions,44957394624.56384,RD92,0.16000,0.15813,0.22834,0.20782,Intellectual Property,-0.76290,0.04244,-0.09625,0.02294,0.04244,0.03812,Intellectual Property,0.02496,0.04949,0.04233,non-corporate,0.00057,0.00210,0.00161,0.18496,0.20949,0.20233,0.92956,0.90017,0.90856,2027
